assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
93340327,22692181,Heliopais personatus,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,2.4.2,Industrial aquaculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93340327,22692181,Heliopais personatus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93340327,22692181,Heliopais personatus,6.3,Work & other activities,2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
93340327,22692181,Heliopais personatus,4.3,Shipping lanes,2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,5.1.1,Intentional use (species is the target),2.1|2.3.7,Species mortality|Reduced reproductive success,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
93340327,22692181,Heliopais personatus,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93344378,22692250,Sarothrura watersi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93344378,22692250,Sarothrura watersi,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Future,
93344378,22692250,Sarothrura watersi,11.5,Other impacts,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Future,
93345348,22692270,Coturnicops exquisitus,7.2.7,Abstraction of ground water (agricultural use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93345348,22692270,Coturnicops exquisitus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93345348,22692270,Coturnicops exquisitus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93345348,22692270,Coturnicops exquisitus,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93345348,22692270,Coturnicops exquisitus,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Minority (<50%),Unknown,,Ongoing,
93345348,22692270,Coturnicops exquisitus,7.2.10,Large dams,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93346520,22692293,Rallicula leucospila,5.1.2,Unintentional effects (species is not the target),2.1,Species mortality,,,,Minority (<50%),No decline,,Ongoing,
93346520,22692293,Rallicula leucospila,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
93346520,22692293,Rallicula leucospila,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Majority (50-90%),Unknown,,Ongoing,
93346520,22692293,Rallicula leucospila,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
93350323,22692358,Laterallus tuerosi,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
93350323,22692358,Laterallus tuerosi,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
93350323,22692358,Laterallus tuerosi,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
93350323,22692358,Laterallus tuerosi,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
93350323,22692358,Laterallus tuerosi,8.2,Problematic native species/diseases,2.1,Species mortality,,,,Majority (50-90%),Unknown,,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,1.2,Ecosystem degradation,,Cinchona pubescens,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,1.2,Ecosystem degradation,,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.2.1,Unspecified species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,1.2,Ecosystem degradation,,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,1.2,Ecosystem degradation,,Equus caballus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,1.2|2.1,Ecosystem degradation|Species mortality,,Sus domesticus,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93350608,22692366,Laterallus spilonota,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
93350608,22692366,Laterallus spilonota,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93351150,22692374,Laterallus xenopterus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
93351150,22692374,Laterallus xenopterus,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93351150,22692374,Laterallus xenopterus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93351150,22692374,Laterallus xenopterus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93351848,22692388,Gallirallus lafresnayanus,8.1.2,Named species,2.1,Species mortality,,Sus domesticus,,Whole (>90%),Rapid Declines,,Ongoing,
93351848,22692388,Gallirallus lafresnayanus,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,Whole (>90%),Rapid Declines,,Ongoing,
93351848,22692388,Gallirallus lafresnayanus,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Whole (>90%),Rapid Declines,,Ongoing,
93351848,22692388,Gallirallus lafresnayanus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Felis catus,,Whole (>90%),Rapid Declines,,Ongoing,
93352096,22692395,Hypotaenidia sylvestris,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Rapid Declines,,Future,
93352096,22692395,Hypotaenidia sylvestris,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Minority (<50%),No decline,,Ongoing,
93352096,22692395,Hypotaenidia sylvestris,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Sus domesticus,,Minority (<50%),No decline,,Ongoing,
93352096,22692395,Hypotaenidia sylvestris,8.1.2,Named species,2.1,Species mortality,,Tyto novaehollandiae,,Minority (<50%),Negligible declines,,Ongoing,
93352096,22692395,Hypotaenidia sylvestris,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
93352096,22692395,Hypotaenidia sylvestris,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Minority (<50%),Negligible declines,,Ongoing,
93352096,22692395,Hypotaenidia sylvestris,8.1.1,Unspecified species,2.1,Species mortality,,,,Whole (>90%),Rapid Declines,Unspecified micro-organisms,Future,
93352096,22692395,Hypotaenidia sylvestris,8.1.2,Named species,2.2,Species disturbance,,Capra hircus,,Minority (<50%),No decline,,Ongoing,
93352408,22692412,Hypotaenidia okinawae,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,8.1.2,Named species,2.3.7,Reduced reproductive success,,Herpestes javanicus_old,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,7.2.11,Dams (size unknown),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93352408,22692412,Hypotaenidia okinawae,8.1.2,Named species,2.3.7,Reduced reproductive success,,Corvus macrorhynchos_old,,Majority (50-90%),Unknown,,Ongoing,
93352408,22692412,Hypotaenidia okinawae,11.1,Habitat shifting & alteration,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,,,,Whole (>90%),Unknown,,Future,
93352408,22692412,Hypotaenidia okinawae,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93353749,22692438,Hypotaenidia rovianae,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Minority (<50%),No decline,,Ongoing,
93355035,22692476,Rallus wetmorei,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,1.3,Tourism & recreation areas,1.1|1.2|1.3,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects,,,,Majority (50-90%),Rapid Declines,,Ongoing,
93355035,22692476,Rallus wetmorei,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355035,22692476,Rallus wetmorei,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Unknown,Unknown,,Ongoing,
93355621,22692482,Rallus semiplumbeus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Unknown,Unknown,,Ongoing,
93355621,22692482,Rallus semiplumbeus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Unspecified Rattus,,Unknown,Unknown,,Future,
93355621,22692482,Rallus semiplumbeus,7.2.1,Abstraction of surface water (domestic use),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93355621,22692482,Rallus semiplumbeus,4.1,Roads & railroads,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93356027,22692486,Rallus antarcticus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93356027,22692486,Rallus antarcticus,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93356027,22692486,Rallus antarcticus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Future,
93356027,22692486,Rallus antarcticus,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93356641,22692504,Rallus madagascariensis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93356641,22692504,Rallus madagascariensis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93357313,22692529,Lewinia muelleri,8.1.2,Named species,2.1,Species mortality,,Sus domesticus,,Majority (50-90%),Rapid Declines,,Future,
93357313,22692529,Lewinia muelleri,8.1.2,Named species,2.3.7,Reduced reproductive success,,Mus musculus,,Majority (50-90%),Rapid Declines,,Future,
93357313,22692529,Lewinia muelleri,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Majority (50-90%),Rapid Declines,,Future,
93358279,22692548,Rougetius rougetii,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93358279,22692548,Rougetius rougetii,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93358279,22692548,Rougetius rougetii,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93358279,22692548,Rougetius rougetii,11.2,Droughts,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Likely to Return",
93358553,22692552,Aramidopsis plateni,5.2.2,Unintentional effects (species is not the target),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93358553,22692552,Aramidopsis plateni,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93358553,22692552,Aramidopsis plateni,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93358553,22692552,Aramidopsis plateni,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
93358553,22692552,Aramidopsis plateni,2.1.3,Agro-industry farming,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
93358821,22692556,Atlantisia rogersi,8.1.1,Unspecified species,1.3|2.3.2,Indirect ecosystem effects|Competition,,,,Whole (>90%),"Slow, Significant Declines",Unspecified insects,Future,
93358821,22692556,Atlantisia rogersi,8.1.2,Named species,2.3.7,Reduced reproductive success,,Rattus rattus,,Whole (>90%),Rapid Declines,,Future,
